"","x"
"15163",2.62882200768533e-06
"15164",1.16770269243056e-07
"15165",0
"15166",4.81046029741068e-105
"15167",1.67886390975644e-27
"15168",1.79457248027623e-11
"15169",8.59164982036177e-128
"15170",2.8982658653969e-122
"15171",3.10146912598248e-142
"15172",0.0468476168836908
"15173",1
"15174",1
"15175",0
"15176",0
"15177",0
"15178",0
"15179",0
"15180",0
"15181",0
"15182",0
"15183",0
"15184",0
"15185",0
"15186",0
"15187",0
"15188",0
"15189",0
"15190",0
"15191",0
"15192",0
"15193",0
"15194",0
"15195",0
"15196",0
"15197",3.3272865881855e-189
"15198",4.92224798584631e-246
"15199",3.29954563905058e-36
"15200",2.03695103380887e-41
"15201",3.29204534426663e-49
"15202",1.29077389279942e-201
"15203",9.36377792227372e-48
"15204",4.08096453217574e-35
"15205",0
"15206",0
"15207",0
"15208",2.57953892742928e-126
"15209",0.0497572518352289
"15210",2.8746617943228e-24
"15211",1.56795591834454e-111
"15212",0.560728471172306
"15213",1
"15214",1
"15215",0
"15216",0
"15217",0
"15218",0
"15219",0
"15220",0
"15221",0
"15222",0
"15223",0
"15224",0
"15225",0
"15226",1
"15227",1
"15228",1
"15229",0
"15230",0
"15231",0
"15232",0
"15233",0
"15234",0
"15235",0
"15236",0
"15237",0
"15238",0
"15239",0
"15240",0
"15241",0
"15242",0
"15243",0
"15244",0
"15245",0
"15246",0
"15247",0
"15248",0
"15249",0
"15250",0
"15251",0
"15252",0
"15253",1.07510191674735e-140
"15254",4.70588287477458e-74
"15255",0
"15256",0
"15257",4.69992126357583e-17
"15258",1
"15259",5.60330312720793e-297
"15260",0
"15261",3.84112469327194e-56
"15262",0.0194968824560395
"15263",4.72694078994108e-191
"15264",0.00113787814409703
"15265",2.90433103183048e-51
"15266",4.46678219007525e-243
"15267",0
"15268",0
"15269",1
"15270",1
"15271",0.00653169887213541
"15272",1
"15273",1
"15274",0.0082965451493615
"15275",1.35456241176115e-260
"15276",0
"15277",4.15430157649154e-316
"15278",6.96648944618237e-224
"15279",0
"15280",0
"15281",3.75158619020693e-29
"15282",6.17270070956484e-237
"15283",3.22663986207169e-162
"15284",3.83299393826764e-170
"15285",1
"15286",1
"15287",0.019049239239828
"15288",3.4424137045205e-118
"15289",6.43667782059897e-97
"15290",4.58452108191945e-16
"15291",1
"15292",1.49873643947186e-28
"15293",1.30225997552088e-94
"15294",3.41647487300869e-192
"15295",1.82488719106285e-142
"15296",5.84686656178197e-77
"15297",4.13324838992674e-26
"15298",1
"15299",1.26623616114157e-97
"15300",3.41215609952556e-58
"15301",5.99063825821342e-27
"15302",3.38494076226633e-06
"15303",2.55138869575637e-19
"15304",1.54204681911145e-31
"15305",1
"15306",1
"15307",1
"15308",1
"15309",0
"15310",0
"15311",0
"15312",0
"15313",0
"15314",0
"15315",0
"15316",0
"15317",0
"15318",0
"15319",0
"15320",0
"15321",0
"15322",0
"15323",0
"15324",0
"15325",0
"15326",0
"15327",0
"15328",0
"15329",0
"15330",0
"15331",0
"15332",1
"15333",2.12185311301345e-178
"15334",1.52448469763798e-177
"15335",0
"15336",8.53413586779137e-88
"15337",3.17486804055182e-05
"15338",5.57328544744845e-11
"15339",0
"15340",4.44191707380031e-116
"15341",5.89323781176858e-24
"15342",5.0801424053153e-21
"15343",2.60288343875813e-115
"15344",1.15626917953581e-155
"15345",1.71577564519385e-157
"15346",1
"15347",1
"15348",1
"15349",0
"15350",0
"15351",0
"15352",0
"15353",0
"15354",0
"15355",0
"15356",0
"15357",0
"15358",0
"15359",0
"15360",0
"15361",0
"15362",0
"15363",0
"15364",0
"15365",0
"15366",0
"15367",0
"15368",0
"15369",0
"15370",0
"15371",9.41691986284498e-233
"15372",3.75296086216954e-301
"15373",4.15116892020558e-35
"15374",3.24928819573434e-58
"15375",2.51129072924997e-60
"15376",9.8254289972083e-255
"15377",1.1034098243239e-59
"15378",1.60258397753345e-39
"15379",0
"15380",0
"15381",0
"15382",4.47787847204457e-179
"15383",1
"15384",7.91334399948638e-32
"15385",1.63861238598804e-174
"15386",1
"15387",1
"15388",1
"15389",0
"15390",0
"15391",0
"15392",0
"15393",0
"15394",0
"15395",0
"15396",0
"15397",0
"15398",0
"15399",0
"15400",0
"15401",1
"15402",1
"15403",1
"15404",0
"15405",0
"15406",0
"15407",0
"15408",0
"15409",0
"15410",0
"15411",0
"15412",0
"15413",0
"15414",0
"15415",0
"15416",0
"15417",0
"15418",4.55069234640186e-298
"15419",5.87470175782634e-106
"15420",0
"15421",0
"15422",0
"15423",0
"15424",0
"15425",0
"15426",0
"15427",4.42822523029705e-245
"15428",5.51203115495268e-71
"15429",1.01980204572569e-43
"15430",2.28587304634594e-168
"15431",1.34212298789671e-211
"15432",0.0199321818310064
"15433",1
"15434",1.71682803455526e-71
"15435",1.31869515073858e-181
"15436",4.19260420300812e-17
"15437",1
"15438",4.32947260174184e-102
"15439",1
"15440",2.2751817575183e-28
"15441",2.02641661183242e-144
"15442",6.83196165619876e-241
"15443",1.51545803800394e-128
"15444",1
"15445",1
"15446",1
"15447",1
"15448",1
"15449",1
"15450",3.72912780322059e-148
"15451",5.82543742488797e-235
"15452",8.7540294789498e-126
"15453",2.58665217290886e-138
"15454",1.54561004237164e-238
"15455",8.57603635276408e-127
"15456",1.84867001891729e-48
"15457",1.02632925190107e-149
"15458",2.50353783646217e-90
"15459",5.11500060398935e-123
"15460",1
"15461",1
"15462",1
"15463",5.5636533891007e-33
"15464",4.70516965590702e-85
"15465",8.72976450048877e-06
"15466",1
"15467",0.0146013537883539
"15468",8.45312194531323e-31
"15469",4.05891098287687e-80
"15470",2.38756353381677e-168
"15471",6.11387947891287e-101
"15472",4.54260295984619e-44
"15473",3.83676886936356e-07
"15474",1.56327664426077e-165
"15475",3.56796959296914e-125
"15476",2.53492913761873e-87
"15477",2.95222682303564e-54
"15478",2.95469722163812e-09
"15479",8.60712356912986e-15
"15480",1
"15481",1
"15482",1
"15483",1
"15484",0
"15485",0
"15486",0
"15487",0
"15488",0
"15489",0
"15490",0
"15491",0
"15492",0
"15493",0
"15494",0
"15495",0
"15496",0
"15497",0
"15498",0
"15499",0
"15500",0
"15501",0
"15502",0
"15503",0
"15504",0
"15505",0
"15506",0
"15507",1
"15508",2.43242596500737e-81
"15509",8.4673084756724e-99
"15510",1.38002780500129e-257
"15511",2.8682292403063e-56
"15512",1
"15513",1
"15514",4.51048702375161e-122
"15515",1.3113718998743e-100
"15516",1
"15517",1
"15518",1.54634809406339e-46
"15519",3.48913919009972e-45
"15520",1.72282414451417e-51
"15521",0.779748047034606
"15522",1
"15523",1
"15524",0
"15525",0
"15526",0
"15527",0
"15528",0
"15529",0
"15530",0
"15531",0
"15532",0
"15533",0
"15534",0
"15535",0
"15536",0
"15537",0
"15538",0
"15539",1.47343206726224e-286
"15540",0
"15541",0
"15542",0
"15543",2.83407343776719e-190
"15544",1.82200195741263e-266
"15545",0
"15546",2.56257555032225e-94
"15547",2.64751934930639e-160
"15548",8.05874791634676e-18
"15549",1.86836044990328e-34
"15550",1.17042814372064e-13
"15551",1.98351514681003e-115
"15552",1.1222235924209e-30
"15553",7.15697612528015e-30
"15554",4.47503366619913e-128
"15555",1.08491320890693e-278
"15556",2.14687246672133e-197
"15557",6.59130631114449e-114
"15558",1
"15559",1.39053487770242e-12
"15560",4.46733221041659e-82
"15561",1
"15562",1
"15563",1
"15564",0
"15565",0
"15566",0
"15567",0
"15568",0
"15569",0
"15570",0
"15571",0
"15572",0
"15573",0
"15574",0
"15575",0
"15576",0
"15577",1
"15578",1
"15579",1
"15580",0
"15581",0
"15582",0
"15583",0
"15584",0
"15585",0
"15586",0
"15587",0
"15588",0
"15589",0
"15590",0
"15591",0
"15592",0
"15593",0
"15594",4.23483693344554e-140
"15595",1.04400092566968e-204
"15596",0
"15597",5.29599625828751e-291
"15598",0
"15599",6.33317675130195e-249
"15600",6.51747000044879e-305
"15601",0
"15602",2.53180308410816e-159
"15603",1.13596229544462e-121
"15604",8.78339482370072e-17
"15605",0.424236039085696
"15606",2.35940272957138e-56
"15607",1.43221513713918e-83
"15608",1
"15609",1
"15610",2.98608792237678e-36
"15611",9.39335915707255e-105
"15612",0.00513966927722556
"15613",1
"15614",1.77079876133547e-66
"15615",1.06816743351433e-27
"15616",1.05685200386509e-37
"15617",2.85287394990758e-68
"15618",2.33321740972167e-108
"15619",7.79526283517995e-140
"15620",1
"15621",1
"15622",1
"15623",1
"15624",1
"15625",1
"15626",1.51783286852386e-69
"15627",1.03843872913328e-107
"15628",3.31110966614859e-137
"15629",4.3124335741653e-66
"15630",1.77276612583772e-105
"15631",1.88265953818009e-139
"15632",3.67454686777116e-08
"15633",1.33630571800641e-65
"15634",3.12890595208302e-55
"15635",6.61635324815076e-43
"15636",1
"15637",1
"15638",1
"15639",2.05750212257477e-39
"15640",2.84378812907075e-46
"15641",6.21354842003113e-46
"15642",6.03993829065083e-07
"15643",1
"15644",0.135344632833384
"15645",9.21654140111811e-19
"15646",1.35290431842793e-107
"15647",1.34096860960511e-74
"15648",6.21726119917322e-43
"15649",5.2839950240246e-17
"15650",1.85530950682041e-144
"15651",9.04735487279879e-104
"15652",8.60878945011057e-67
"15653",4.71814328899324e-36
"15654",0.00178666778626243
"15655",2.83805060653948e-16
"15656",1
"15657",1
"15658",1
"15659",1
"15660",0
"15661",0
"15662",0
"15663",0
"15664",0
"15665",0
"15666",0
"15667",0
"15668",0
"15669",0
"15670",0
"15671",0
"15672",0
"15673",0
"15674",0
"15675",0
"15676",0
"15677",0
"15678",0
"15679",0
"15680",0
"15681",0
"15682",9.96121121158747e-178
"15683",1
"15684",1.01664601477589e-13
"15685",1.30549228953411e-42
"15686",3.26207655675286e-84
"15687",3.77733640478002e-24
"15688",1
"15689",1
"15690",4.03927739755173e-72
"15691",5.24152804414371e-68
"15692",1
"15693",1
"15694",3.43036751078851e-84
"15695",1.2541533841969e-197
"15696",2.46378722288941e-103
"15697",0.121401314154292
"15698",1
"15699",1
"15700",0
"15701",0
"15702",0
"15703",0
"15704",0
"15705",0
"15706",0
"15707",0
"15708",0
"15709",0
"15710",0
"15711",0
"15712",0
"15713",0
"15714",0
"15715",1.95472049436558e-277
"15716",0
"15717",0
"15718",0
"15719",1.39074323377538e-99
"15720",4.93543238472247e-108
"15721",1.40003663739075e-176
"15722",9.5322800682594e-17
"15723",1.80872122156779e-39
"15724",1.4834248300062e-07
"15725",0.21114458916537
"15726",1
"15727",1.67833412697336e-66
"15728",0.021343954099531
"15729",0.000403065615086885
"15730",3.16924939266766e-60
"15731",3.07528356698786e-127
"15732",1.23882156559985e-110
"15733",2.08400793476655e-79
"15734",0.111977569475444
"15735",2.69893187380121e-09
"15736",4.21163387432986e-28
"15737",0.000616671698710517
"15738",1
"15739",1
"15740",0
"15741",0
"15742",0
"15743",0
"15744",0
"15745",0
"15746",0
"15747",0
"15748",0
"15749",0
"15750",0
"15751",0
"15752",0
"15753",0
"15754",1
"15755",1
"15756",1
"15757",0
"15758",0
"15759",0
"15760",0
"15761",0
"15762",0
"15763",0
"15764",0
"15765",0
"15766",0
"15767",0
"15768",0
"15769",0
"15770",0
"15771",3.91098631787123e-292
"15772",3.92171543957584e-146
"15773",0
"15774",0
"15775",0
"15776",0
"15777",0
"15778",0
"15779",0
"15780",3.05770213936893e-212
"15781",1.67032106860652e-62
"15782",8.24996615793707e-54
"15783",4.37366052249602e-147
"15784",2.81767870256423e-178
"15785",0.841465161065901
"15786",1
"15787",1.7408653167454e-68
"15788",6.21122642192281e-166
"15789",3.40537517489265e-15
"15790",1
"15791",1.15733983498899e-132
"15792",0.829654359932957
"15793",1.59569202805985e-37
"15794",2.37070806071989e-131
"15795",4.45239431305122e-215
"15796",1.22055142520718e-164
"15797",1
"15798",1
"15799",1
"15800",1
"15801",1
"15802",1
"15803",9.46267446713104e-134
"15804",2.17292406194658e-210
"15805",7.56601032523946e-163
"15806",4.85568971023968e-127
"15807",1.14295184232053e-212
"15808",1.77673019058525e-162
"15809",4.00589883390628e-40
"15810",1.38400516003487e-130
"15811",2.88088528987047e-93
"15812",3.82870957796385e-95
"15813",1
"15814",1
"15815",1
"15816",3.18064769810963e-44
"15817",2.84859559274772e-74
"15818",8.37231310333822e-13
"15819",1
"15820",4.80751702124178e-09
"15821",6.83271648844203e-44
"15822",1.62074669714222e-98
"15823",9.32710690935573e-140
"15824",2.00141627932765e-81
"15825",6.00316103753668e-33
"15826",0.00456505471960014
"15827",1.08070779040751e-145
"15828",1.91667020504939e-109
"15829",1.68834362042291e-75
"15830",5.67284274922013e-46
"15831",2.29800072385037e-10
"15832",1.33518679764528e-20
"15833",0.326258401937249
"15834",1
"15835",1
"15836",1
"15837",0
"15838",0
"15839",0
"15840",0
"15841",0
"15842",0
"15843",0
"15844",0
"15845",0
"15846",0
"15847",0
"15848",0
"15849",0
"15850",0
"15851",0
"15852",0
"15853",0
"15854",0
"15855",0
"15856",0
"15857",0
"15858",0
"15859",0
"15860",1
"15861",1.41133082174478e-95
"15862",2.42356652591206e-75
"15863",4.44511469126698e-232
"15864",6.18243907986458e-41
"15865",1
"15866",1
"15867",6.33818229558421e-121
"15868",2.67404238840533e-93
"15869",0.518495330461788
"15870",1
"15871",2.79087558983776e-78
"15872",7.61070052806891e-89
"15873",1.33778839155926e-91
"15874",0.000849254997070718
"15875",1
"15876",1
"15877",0
"15878",0
"15879",0
"15880",0
"15881",0
"15882",0
"15883",0
"15884",0
"15885",0
"15886",0
"15887",0
"15888",0
"15889",0
"15890",0
"15891",0
"15892",0
"15893",0
"15894",0
"15895",0
"15896",2.9104115883313e-183
"15897",6.75734776801783e-254
"15898",9.68776635125658e-306
"15899",9.97902244079905e-68
"15900",9.17463963834111e-102
"15901",1.96668752753289e-10
"15902",2.8864273800066e-29
"15903",7.45933133749466e-07
"15904",1.35126565129741e-95
"15905",2.45445984119541e-18
"15906",5.78521811546259e-23
"15907",1.545634911068e-109
"15908",5.12041139122498e-254
"15909",1.03159065300049e-145
"15910",1.90590560041716e-83
"15911",1
"15912",2.55676067013549e-14
"15913",1.16934975393461e-44
"15914",0.0121532787409499
"15915",1
"15916",1
"15917",0
"15918",0
"15919",0
"15920",0
"15921",0
"15922",0
"15923",0
"15924",0
"15925",0
"15926",0
"15927",0
"15928",0
"15929",0
"15930",0
"15931",0
"15932",1
"15933",1
"15934",1
"15935",0
"15936",0
"15937",0
"15938",0
"15939",0
"15940",0
"15941",0
"15942",0
"15943",0
"15944",0
"15945",0
"15946",0
"15947",0
"15948",0
"15949",0
"15950",5.55797357071359e-218
"15951",0
"15952",0
"15953",0
"15954",0
"15955",0
"15956",0
"15957",0
"15958",0
"15959",4.39343269999522e-151
"15960",4.84481599388256e-88
"15961",0
"15962",0
"15963",4.43581125242688e-19
"15964",1
"15965",1.28107714118233e-301
"15966",0
"15967",1.7502902166051e-61
"15968",0.00306646063193793
"15969",2.19385358595491e-173
"15970",1
"15971",1.51856920235777e-33
"15972",2.22808957525365e-254
"15973",0
"15974",6.7737284761257e-260
"15975",1
"15976",1
"15977",0.400432686381542
"15978",1
"15979",1
"15980",0.511849990163748
"15981",9.55238191515e-272
"15982",0
"15983",3.66642264383455e-244
"15984",8.57109004249726e-236
"15985",0
"15986",1.05473868737601e-268
"15987",2.10268472622053e-45
"15988",7.44995199008038e-256
"15989",2.36646103899655e-158
"15990",1.06126022267056e-196
"15991",1
"15992",1
"15993",0.968406306347118
"15994",1.67854601499278e-89
"15995",6.07667049720553e-106
"15996",0.348205385497226
"15997",0.122739252680178
"15998",8.46391498696352e-37
"15999",1.52796813803918e-107
"16000",2.58484013820114e-208
"16001",1.22312825483345e-126
"16002",1.08872893164348e-63
"16003",2.08577297602764e-17
"16004",1
"16005",2.12987097418276e-76
"16006",2.30626315429987e-45
"16007",9.8585682843598e-21
"16008",0.000241580865899124
"16009",5.93815497124153e-21
"16010",1.30579395085778e-21
"16011",1
"16012",1
"16013",1
"16014",1
"16015",0
"16016",0
"16017",0
"16018",0
"16019",0
"16020",0
"16021",0
"16022",0
"16023",0
"16024",0
"16025",0
"16026",0
"16027",0
"16028",0
"16029",0
"16030",0
"16031",0
"16032",0
"16033",0
"16034",0
"16035",0
"16036",0
"16037",0
"16038",1
"16039",6.64595806220853e-200
"16040",3.83382620159343e-181
"16041",0
"16042",1.83062954798938e-87
"16043",3.05612878785802e-09
"16044",4.26711184722294e-11
"16045",0
"16046",1.64914611492697e-106
"16047",9.06899757158867e-25
"16048",7.37144415237973e-31
"16049",5.85834914328465e-76
"16050",1.71107270084786e-58
"16051",2.35459756905322e-92
"16052",1
"16053",1
"16054",1
"16055",0
"16056",0
"16057",0
"16058",0
"16059",0
"16060",0
"16061",0
"16062",0
"16063",0
"16064",0
"16065",0
"16066",0
"16067",0
"16068",0
"16069",0
"16070",0
"16071",0
"16072",0
"16073",0
"16074",0
"16075",0
"16076",0
"16077",2.01735478956386e-282
"16078",0
"16079",9.95411619562591e-29
"16080",2.12931019626542e-89
"16081",5.17664707908458e-82
"16082",2.25403709693419e-247
"16083",2.85166303742293e-75
"16084",1.04074738533969e-53
"16085",0
"16086",0
"16087",0
"16088",5.86403996779603e-161
"16089",1
"16090",1.64750701546787e-33
"16091",1.57396696921583e-198
"16092",1
"16093",1
"16094",1
"16095",0
"16096",0
"16097",0
"16098",0
"16099",0
"16100",0
"16101",0
"16102",0
"16103",0
"16104",0
"16105",0
"16106",0
"16107",0
"16108",0
"16109",0
"16110",0
"16111",1
"16112",1
"16113",1
"16114",0
"16115",0
"16116",0
"16117",0
"16118",0
"16119",0
"16120",0
"16121",0
"16122",0
"16123",0
"16124",0
"16125",0
"16126",0
"16127",0
"16128",0
"16129",0
"16130",0
"16131",0
"16132",0
"16133",0
"16134",0
"16135",0
"16136",0
"16137",0
"16138",5.30482165071656e-106
"16139",2.31769592704548e-54
